,text,sentiment,labels
1819,since i am a loyal usair customer i am sure that they will make this up to me-right now i want to get home & back to work.,positive,1
1820,"- janet & my den-phl  flight cancelled flightled saturday, usair rescheduled automatically & notified us by email at no additional cost.",positive,1
1821,the entire flight crew on flight 738 from bos to phl is doing a wonderful job and making this experience not totally suck. 😊,positive,1
1822,"major issues getting out of boston, but your crew has been exceptional. let's see how things roll out in philly.",positive,1
1823,thanks to the whole team for an on-time flight despite inclement weather,positive,1
1824,"great, thank you!",positive,1
1825,it's not often that an airline is so easy to work with. i needed to change my flight time and the attendants at mke made my day!,positive,1
1826,another great flight  thanks for showing my dad wonderful customer service.,positive,1
1827,"thank you for a couple of easy, hassle free flights today, professional and friendly staff made everything easy!",positive,1
1828,please keep emily at you gso airport ticketing on staff she is amazing,positive,1
1829,provided the best service for me today! thank you so much :),positive,1
1830,"despite mechanical issues and many delays followed by a cancelled flightlation, still getting to vegas thanks to great gate agents!",positive,1
1831,ann marie at lga is the best ticket agent ever!,positive,1
1832,new f/as from dfw to clt this morning did a great job. well done!,positive,1
1833,"painless and effortless flight from indy to phl... our flight attendant, tory, was fantastic. give that lady a raise asap!",positive,1
1834,thanks to the friendly us airways staff that helped me get booked on various flights to get home today.  almost there!,positive,1
1835,"i finally spoke to a person. despite the mind boggling wait time, the rep was very pleasant and very helpful. kudos to her.",positive,1
1836,mellani b. and whole team in columbia sc are absolute superstars. incredibly helpful.,positive,1
1837,"please thank mellie at cae, tammy in baggage claim at clt 4  customer service 2day, but i have a complaint.",positive,1
1838,on re-accommodation number lisa (liza?) in raleigh was very helpful,positive,1
1839,"worked w/ tiffany h at cust service desk in charlotte and she was helpful and patient. still stuck, but she was great.",positive,1
1840,good morning.,positive,1
1841,many thanks for your reply!,positive,1
1842,"job well done from your philly employee running check,in today. (tabitha?) helped us in an emergency & vacation saved!!!",positive,1
1843,thanks!,positive,1
1844,ok thank you! very helpful! this is why you're my favorite airline!,positive,1
1845,thanks guys! got hold of someone. really awesome service i appreciate it :),positive,1
1846,first class service on us 769 phl-mco today from the flight attendant in f. i didn't catch her name but she was top notch!,positive,1
1847,oh well. i'll get to cancun eventually.,positive,1
1848,"eyyyy! cancelled flightlations, flight booking problemss, reflight booking problemss, but y'all got me on the same flight out tonight (not tomorrow) & the fc upgrade. thx!",positive,1
1849,thank you!!!,positive,1
1850,"i wasnt  flying your airline tonight, however a friend was and i was present for her help. i flying united and they could learn.",positive,1
1851,the plane crew has been as professional and courteous as the gate agents were flustered.,positive,1
1852,"your ticket agents at gate 4 in providence airport rocked tonight, especially kristy, sorry if that is not the correct spelling.",positive,1
1853,2 kristie(sp?) from gate4 @ pvd today. she's a  was a tremendous help in a tough situation.,positive,1
1854,thank you for your help today.  i have been a loyal us airways customer and i appreciate your responding to my tweets.,positive,1
1855,an already pleasant flight from london to charlotte (us733) was made fantastic by an amazing attendant. thank you so much robert!,positive,1
1856,"woohoo! he still has 1 more flight but so happy to hear they're in the air, just about cried! (must be the preggo hormones!) thx!",positive,1
1857,thank you!!! this whole crew has rocked through bad weather and diversion. pilot keeping us well informed.,positive,1
1858,i hope i get the opportunity to join the team with this job opening!,positive,1
1859,thank you! you have always been so good to me. i will follow up.,positive,1
1860,no problem - he was the only person in the airport who would help :),positive,1
1861,"thank you! it's # 1875 from bwi, keep seeing different stats, from delayed to awaiting take off to delayed...",positive,1
1862,nick on flight 742 was awesome. please reward him in some way!!! he has kept us smiling on a bad day of travel.,positive,1
1863,sitting on a plane in philadelphia for over 20 minutes waiting just to get off the plane. great service!,positive,1
1864,big thank you to your ticketing agent ute v at dulles-washington for outstanding guest service to get me rebooked,positive,1
1865,i love you guys!!!,positive,1
1866,can't wait for the trip. thanks for getting me there!,positive,1
1867,your team member at dca- tamara r. is her name was awesome. you should have more employees like her!,positive,1
1868,thanks for getting us on ur plane. awesome flight attendant who is making us smile after difficult travel.,positive,1
1869,"stars aligned. connecting flight was delayed into clt. made it! thanks, glad to know someone is listening. time for 80° in mobay!",positive,1
1870,a big thanks to the gate agent flt5127..keeping us informed of the delay,positive,1
1871,ok. thank you,positive,1
1872,"got it, thanks!",positive,1
1873,just spoke with a representative. moved my flight earlier. thank you so much for the follow up.,positive,1
1874,hey guys just want to say i had the best flight ever! thank you so much. i fell asleep and actually had a wet dream.,positive,1
1875,"but don't worry! they found a hotel, it's only 45min away. i got there around 11:30pm, no problem.",positive,1
1876,kudos to robin at  lost/found for reuniting me w/ my ipad. she was delightful to work with!,positive,1
1877,experience exceptional service from cherry at,positive,1
1878,me too!,positive,1
1879,you can thank supervisor jeanine and her coworkers for the excellent customer service they provided,positive,1
1880,yes i did thank you! they did a great job turning the flight in jan !,positive,1
1881,connection made. thanks again this week.,positive,1
1882,thank you,positive,1
1883,yes thank you. appreciate u checking...,positive,1
1884,"i'm enjoying my flights so far! you're doing a great job. today's been tough, so thanks for making my flights comfortable.",positive,1
1885,shavon at customer service desk in charlotte was fantastic! so helpful and smiling evn after what sounds like long day.reward her,positive,1
1886,- check-in staff at phx are awesome! great traffic control for general boarding.,positive,1
1887,just talked to reservation. must congratulation to them. very friendly.  good for usair. the only airline we fly.,positive,1
1888,awesome! flight  out of philly on tuesday. party in row 15 if you're interested.,positive,1
1889,i got through and am able to switch my flight with no charge. thank you,positive,1
1890,"welcome to north texas us air / american air employees. 
housing and education are great opportunities in the gr8 state of texas",positive,1
1891,"thanks. no dc yet, i see. i will keep that link and check back. appreciate it!",positive,1
1892,"awesome! and yes,  is!",positive,1
1893,melinda in reservations in greensboro nc is an absolute jewel thank her for me she's amazing!!!,positive,1
1894,best gagent in a long time - danny b. for us628 dfw-clt. appreciated how up to date he kept us during irrops. super professional!,positive,1
1895,"good news, we got fixed.",positive,1
1896,thank you!,positive,1
1897,thank you,positive,1
1898,reservation agent on the phone did a great job.,positive,1
1899,made it!!! send bloody mary's to row 27!!!,positive,1
1900,thanks for helping with  booking problems  flightedflight yvonne anthony.  you will help us get to tel aviv on time.,positive,1
1901,big thanks to yvonne anthony from the chairman's desk.  top tier customer service today.    &,positive,1
1902,i appreciate your prompt response.,positive,1
1903,thks us  2/19 phl to fll. overall 1st class has improved with more food now on phl to fll and most crews are super.,positive,1
1904,thank you for refunding me on my baggage ! really appreciate it,positive,1
1905,i am so going to miss us airways.  you always provided great service and never let me down.,positive,1
1906,we will...sunday! just a few days away,positive,1
1907,"“  we're excited to have you fly with us, jb! when will this be?” spring break !!!",positive,1
